latitud,longitud,code,id,state_id,name
21.133186,-98.538436,13032,42000000-0000-0000-0000-000000000493,40000000-0000-0000-0000-000000000013,Jaltocan
20.783717,-98.828861,13033,42000000-0000-0000-0000-000000000494,40000000-0000-0000-0000-000000000013,Juarez Hidalgo
20.841164,-98.717289,13034,42000000-0000-0000-0000-000000000495,40000000-0000-0000-0000-000000000013,Lolotla
20.23841,-98.322164,13035,42000000-0000-0000-0000-000000000496,40000000-0000-0000-0000-000000000013,Metepec
20.532602,-98.638621,13036,42000000-0000-0000-0000-000000000497,40000000-0000-0000-0000-000000000013,San Agustin Metzquititlan
20.5947,-98.764144,13037,42000000-0000-0000-0000-000000000498,40000000-0000-0000-0000-000000000013,Metztitlan
20.215571,-98.731229,13038,42000000-0000-0000-0000-000000000499,40000000-0000-0000-0000-000000000013,Mineral del Chico
20.140491,-98.67153,13039,42000000-0000-0000-0000-000000000500,40000000-0000-0000-0000-000000000013,Mineral del Monte
21.099419,-99.123187,13040,42000000-0000-0000-0000-000000000501,40000000-0000-0000-0000-000000000013,La Mision
20.22938,-99.213798,13041,42000000-0000-0000-0000-000000000502,40000000-0000-0000-0000-000000000013,Mixquiahuala de Juarez
20.786498,-98.730814,13042,42000000-0000-0000-0000-000000000503,40000000-0000-0000-0000-000000000013,Molango de Escamilla
20.767778,-99.150556,13043,42000000-0000-0000-0000-000000000504,40000000-0000-0000-0000-000000000013,Nicolas Flores
20.251744,-99.644328,13044,42000000-0000-0000-0000-000000000505,40000000-0000-0000-0000-000000000013,Nopala de Villagran
20.1695,-98.648639,13045,42000000-0000-0000-0000-000000000506,40000000-0000-0000-0000-000000000013,Omitlan de Juarez
21.170944,-98.607815,13046,42000000-0000-0000-0000-000000000507,40000000-0000-0000-0000-000000000013,San Felipe Orizatlan
21.050821,-99.296099,13047,42000000-0000-0000-0000-000000000508,40000000-0000-0000-0000-000000000013,Pacula
20.12236,-98.737001,13048,42000000-0000-0000-0000-000000000509,40000000-0000-0000-0000-000000000013,Pachuca de Soto
21.194782,-99.005997,13049,42000000-0000-0000-0000-000000000510,40000000-0000-0000-0000-000000000013,Pisaflores
20.248204,-99.189505,13050,42000000-0000-0000-0000-000000000511,40000000-0000-0000-0000-000000000013,Progreso de Obregon
20.072371,-98.696035,13051,42000000-0000-0000-0000-000000000512,40000000-0000-0000-0000-000000000013,Mineral de la Reforma
20.115661,-98.886777,13052,42000000-0000-0000-0000-000000000513,40000000-0000-0000-0000-000000000013,San Agustin Tlaxiaca
20.399143,-98.20206,13053,42000000-0000-0000-0000-000000000514,40000000-0000-0000-0000-000000000013,San Bartolo Tutotepec
20.284568,-99.015604,13054,42000000-0000-0000-0000-000000000515,40000000-0000-0000-0000-000000000013,San Salvador
20.382582,-98.963953,13055,42000000-0000-0000-0000-000000000516,40000000-0000-0000-0000-000000000013,Santiago de Anaya
20.039193,-98.357006,13056,42000000-0000-0000-0000-000000000517,40000000-0000-0000-0000-000000000013,Santiago Tulantepec de Lugo Guerrero
19.9675,-98.517222,13057,42000000-0000-0000-0000-000000000518,40000000-0000-0000-0000-000000000013,Singuilucan
20.551714,-99.312431,13058,42000000-0000-0000-0000-000000000519,40000000-0000-0000-0000-000000000013,Tasquillo
20.533873,-99.634924,13059,42000000-0000-0000-0000-000000000520,40000000-0000-0000-0000-000000000013,Tecozautla
20.338056,-98.226729,13060,42000000-0000-0000-0000-000000000521,40000000-0000-0000-0000-000000000013,Tenango de Doria
19.785674,-98.553662,13061,42000000-0000-0000-0000-000000000522,40000000-0000-0000-0000-000000000013,Tepeapulco
21.014084,-98.843733,13062,42000000-0000-0000-0000-000000000523,40000000-0000-0000-0000-000000000013,Tepehuacan de Guerrero
19.905217,-99.341814,13063,42000000-0000-0000-0000-000000000524,40000000-0000-0000-0000-000000000013,Tepeji del Rio de Ocampo
20.186858,-99.380365,13064,42000000-0000-0000-0000-000000000525,40000000-0000-0000-0000-000000000013,Tepetitlan
20.102655,-99.156123,13065,42000000-0000-0000-0000-000000000526,40000000-0000-0000-0000-000000000013,Tetepango
19.879861,-98.81929,13066,42000000-0000-0000-0000-000000000527,40000000-0000-0000-0000-000000000013,Villa de Tezontepec
20.192762,-99.272683,13067,42000000-0000-0000-0000-000000000528,40000000-0000-0000-0000-000000000013,Tezontepec de Aldama
20.728213,-98.630851,13068,42000000-0000-0000-0000-000000000529,40000000-0000-0000-0000-000000000013,Tianguistengo
19.841089,-98.981584,13069,42000000-0000-0000-0000-000000000530,40000000-0000-0000-0000-000000000013,Tizayuca
20.130627,-99.23468,13070,42000000-0000-0000-0000-000000000531,40000000-0000-0000-0000-000000000013,Tlahuelilpan
20.923913,-98.950201,13071,42000000-0000-0000-0000-000000000532,40000000-0000-0000-0000-000000000013,Tlahuiltepa
19.817894,-98.603913,13072,42000000-0000-0000-0000-000000000533,40000000-0000-0000-0000-000000000013,Tlanalapa
20.989346,-98.660284,13073,42000000-0000-0000-0000-000000000534,40000000-0000-0000-0000-000000000013,Tlanchinol
20.091614,-99.221593,13074,42000000-0000-0000-0000-000000000535,40000000-0000-0000-0000-000000000013,Tlaxcoapan
19.956591,-98.921761,13075,42000000-0000-0000-0000-000000000536,40000000-0000-0000-0000-000000000013,Tolcayuca
20.05522,-99.343189,13076,42000000-0000-0000-0000-000000000537,40000000-0000-0000-0000-000000000013,Tula de Allende
20.080605,-98.368073,13077,42000000-0000-0000-0000-000000000538,40000000-0000-0000-0000-000000000013,Tulancingo de Bravo
20.835483,-98.284531,13078,42000000-0000-0000-0000-000000000539,40000000-0000-0000-0000-000000000013,Xochiatipan
20.776855,-98.679724,13079,42000000-0000-0000-0000-000000000540,40000000-0000-0000-0000-000000000013,Xochicoatlan
20.951649,-98.382867,13080,42000000-0000-0000-0000-000000000541,40000000-0000-0000-0000-000000000013,Yahualica
20.645181,-98.653627,13081,42000000-0000-0000-0000-000000000542,40000000-0000-0000-0000-000000000013,Zacualtipan de Angeles
19.974047,-98.861883,13082,42000000-0000-0000-0000-000000000543,40000000-0000-0000-0000-000000000013,Zapotlan de Juarez
19.915397,-98.668131,13083,42000000-0000-0000-0000-000000000544,40000000-0000-0000-0000-000000000013,Zempoala
20.738069,-99.383113,13084,42000000-0000-0000-0000-000000000545,40000000-0000-0000-0000-000000000013,Zimapan
20.779444,-102.905278,14001,42000000-0000-0000-0000-000000000546,40000000-0000-0000-0000-000000000014,Acatic
20.421389,-103.587222,14002,42000000-0000-0000-0000-000000000547,40000000-0000-0000-0000-000000000014,Acatlan de Juarez
20.700556,-103.975,14003,42000000-0000-0000-0000-000000000548,40000000-0000-0000-0000-000000000014,Ahualulco de Mercado
20.010556,-103.596111,14004,42000000-0000-0000-0000-000000000549,40000000-0000-0000-0000-000000000014,Amacueca
20.835,-103.73,14005,42000000-0000-0000-0000-000000000550,40000000-0000-0000-0000-000000000014,Amatitan
20.548611,-104.043056,14006,42000000-0000-0000-0000-000000000551,40000000-0000-0000-0000-000000000014,Ameca
20.799444,-104.000278,14007,42000000-0000-0000-0000-000000000552,40000000-0000-0000-0000-000000000014,San Juanito de Escobedo
20.705556,-102.340278,14008,42000000-0000-0000-0000-000000000553,40000000-0000-0000-0000-000000000014,Arandas
20.776111,-103.693889,14009,42000000-0000-0000-0000-000000000554,40000000-0000-0000-0000-000000000014,El Arenal
20.139444,-103.724444,14010,42000000-0000-0000-0000-000000000555,40000000-0000-0000-0000-000000000014,Atemajac de Brizuela
20.275556,-104.234444,14011,42000000-0000-0000-0000-000000000556,40000000-0000-0000-0000-000000000014,Atengo
20.414722,-104.4925,14012,42000000-0000-0000-0000-000000000557,40000000-0000-0000-0000-000000000014,Atenguillo
20.550556,-102.504167,14013,42000000-0000-0000-0000-000000000558,40000000-0000-0000-0000-000000000014,Atotonilco el Alto
20.010556,-103.516389,14014,42000000-0000-0000-0000-000000000559,40000000-0000-0000-0000-000000000014,Atoyac
19.771389,-104.365278,14015,42000000-0000-0000-0000-000000000560,40000000-0000-0000-0000-000000000014,Autlan de Navarro
20.528056,-102.328333,14016,42000000-0000-0000-0000-000000000561,40000000-0000-0000-0000-000000000014,Ayotlan
20.129167,-104.347778,14017,42000000-0000-0000-0000-000000000562,40000000-0000-0000-0000-000000000014,Ayutla
20.290278,-102.541944,14018,42000000-0000-0000-0000-000000000563,40000000-0000-0000-0000-000000000014,La Barca
21.831667,-103.780556,14019,42000000-0000-0000-0000-000000000564,40000000-0000-0000-0000-000000000014,Bolanos
20.318333,-105.323889,14020,42000000-0000-0000-0000-000000000565,40000000-0000-0000-0000-000000000014,Cabo Corrientes
19.603611,-104.434722,14021,42000000-0000-0000-0000-000000000566,40000000-0000-0000-0000-000000000014,Casimiro Castillo
19.238333,-104.563056,14022,42000000-0000-0000-0000-000000000567,40000000-0000-0000-0000-000000000014,Cihuatlan
19.708611,-103.464167,14023,42000000-0000-0000-0000-000000000568,40000000-0000-0000-0000-000000000014,Zapotlan el Grande
20.3675,-103.824167,14024,42000000-0000-0000-0000-000000000569,40000000-0000-0000-0000-000000000014,Cocula
22.117222,-103.264722,14025,42000000-0000-0000-0000-000000000570,40000000-0000-0000-0000-000000000014,Colotlan
19.978611,-103.257222,14026,42000000-0000-0000-0000-000000000571,40000000-0000-0000-0000-000000000014,Concepcion de Buenos Aires
19.449722,-104.356944,14027,42000000-0000-0000-0000-000000000572,40000000-0000-0000-0000-000000000014,Cuautitlan de Garcia Barragan
20.201389,-104.4075,14028,42000000-0000-0000-0000-000000000573,40000000-0000-0000-0000-000000000014,Cuautla
20.9275,-103.023889,14029,42000000-0000-0000-0000-000000000574,40000000-0000-0000-0000-000000000014,Cuquio
20.293333,-103.189722,14030,42000000-0000-0000-0000-000000000575,40000000-0000-0000-0000-000000000014,Chapala
21.778611,-103.780556,14031,42000000-0000-0000-0000-000000000576,40000000-0000-0000-0000-000000000014,Chimaltitan
20.088611,-103.858056,14032,42000000-0000-0000-0000-000000000577,40000000-0000-0000-0000-000000000014,Chiquilistlan
20.4475,-102.135,14033,42000000-0000-0000-0000-000000000578,40000000-0000-0000-0000-000000000014,Degollado
19.906389,-104.161944,14034,42000000-0000-0000-0000-000000000579,40000000-0000-0000-0000-000000000014,Ejutla
21.524444,-102.233056,14035,42000000-0000-0000-0000-000000000580,40000000-0000-0000-0000-000000000014,Encarnacion de Diaz
20.767222,-104.078333,14036,42000000-0000-0000-0000-000000000581,40000000-0000-0000-0000-000000000014,Etzatlan
19.8075,-104.215556,14037,42000000-0000-0000-0000-000000000582,40000000-0000-0000-0000-000000000014,El Grullo
20.576389,-104.377222,14038,42000000-0000-0000-0000-000000000583,40000000-0000-0000-0000-000000000014,Guachinango
20.676389,-103.342222,14039,42000000-0000-0000-0000-000000000584,40000000-0000-0000-0000-000000000014,Guadalajara
21.058056,-104.050278,14040,42000000-0000-0000-0000-000000000585,40000000-0000-0000-0000-000000000014,Hostotipaquillo
22.362222,-103.211667,14041,42000000-0000-0000-0000-000000000586,40000000-0000-0000-0000-000000000014,Huejucar
22.628611,-103.894167,14042,42000000-0000-0000-0000-000000000587,40000000-0000-0000-0000-000000000014,Huejuquilla el Alto
19.485,-104.643333,14043,42000000-0000-0000-0000-000000000588,40000000-0000-0000-0000-000000000014,La Huerta
20.346667,-103.191389,14044,42000000-0000-0000-0000-000000000589,40000000-0000-0000-0000-000000000014,Ixtlahuacan de los Membrillos
20.864167,-103.239167,14045,42000000-0000-0000-0000-000000000590,40000000-0000-0000-0000-000000000014,Ixtlahuacan del Rio
21.168611,-102.461111,14046,42000000-0000-0000-0000-000000000591,40000000-0000-0000-0000-000000000014,Jalostotitlan
20.294444,-102.709722,14047,42000000-0000-0000-0000-000000000592,40000000-0000-0000-0000-000000000014,Jamay
20.6075,-102.22,14048,42000000-0000-0000-0000-000000000593,40000000-0000-0000-0000-000000000014,Jesus Maria
19.370556,-103.019722,14049,42000000-0000-0000-0000-000000000594,40000000-0000-0000-0000-000000000014,Jilotlan de los Dolores
20.284444,-103.425278,14050,42000000-0000-0000-0000-000000000595,40000000-0000-0000-0000-000000000014,Jocotepec
20.509444,-103.167222,14051,42000000-0000-0000-0000-000000000596,40000000-0000-0000-0000-000000000014,Juanacatlan
20.083611,-104.098333,14052,42000000-0000-0000-0000-000000000597,40000000-0000-0000-0000-000000000014,Juchitlan
21.356389,-101.929167,14053,42000000-0000-0000-0000-000000000598,40000000-0000-0000-0000-000000000014,Lagos de Moreno
19.824444,-104.152222,14054,42000000-0000-0000-0000-000000000599,40000000-0000-0000-0000-000000000014,El Limon
20.906389,-103.976111,14055,42000000-0000-0000-0000-000000000600,40000000-0000-0000-0000-000000000014,Magdalena
19.5875,-102.908333,14056,42000000-0000-0000-0000-000000000601,40000000-0000-0000-0000-000000000014,Santa Maria del Oro
20.004444,-103.15,14057,42000000-0000-0000-0000-000000000602,40000000-0000-0000-0000-000000000014,La Manzanilla de la Paz
20.525556,-104.782222,14058,42000000-0000-0000-0000-000000000603,40000000-0000-0000-0000-000000000014,Mascota
19.917222,-103.020278,14059,42000000-0000-0000-0000-000000000604,40000000-0000-0000-0000-000000000014,Mazamitla
21.263056,-102.777778,14060,42000000-0000-0000-0000-000000000605,40000000-0000-0000-0000-000000000014,Mexticacan
22.39,-103.728056,14061,42000000-0000-0000-0000-000000000606,40000000-0000-0000-0000-000000000014,Mezquitic
20.440556,-104.408889,14062,42000000-0000-0000-0000-000000000607,40000000-0000-0000-0000-000000000014,Mixtlan
20.351389,-102.768056,14063,42000000-0000-0000-0000-000000000608,40000000-0000-0000-0000-000000000014,Ocotlan
21.864167,-101.593333,14064,42000000-0000-0000-0000-000000000609,40000000-0000-0000-0000-000000000014,Ojuelos de Jalisco
19.2525,-103.375,14065,42000000-0000-0000-0000-000000000610,40000000-0000-0000-0000-000000000014,Pihuamo
20.381389,-102.924167,14066,42000000-0000-0000-0000-000000000611,40000000-0000-0000-0000-000000000014,Poncitlan
20.613611,-105.227222,14067,42000000-0000-0000-0000-000000000612,40000000-0000-0000-0000-000000000014,Puerto Vallarta
19.719167,-104.605,14068,42000000-0000-0000-0000-000000000613,40000000-0000-0000-0000-000000000014,Villa Purificacion
19.9275,-102.872222,14069,42000000-0000-0000-0000-000000000614,40000000-0000-0000-0000-000000000014,Quitupan
20.519444,-103.181667,14070,42000000-0000-0000-0000-000000000615,40000000-0000-0000-0000-000000000014,El Salto
21.044444,-103.429167,14071,42000000-0000-0000-0000-000000000616,40000000-0000-0000-0000-000000000014,San Cristobal de la Barranca
20.993056,-101.993611,14072,42000000-0000-0000-0000-000000000617,40000000-0000-0000-0000-000000000014,San Diego de Alejandria
21.247778,-102.332778,14073,42000000-0000-0000-0000-000000000618,40000000-0000-0000-0000-000000000014,San Juan de los Lagos
21.009722,-102.180833,14074,42000000-0000-0000-0000-000000000619,40000000-0000-0000-0000-000000000014,San Julian
20.79,-104.1975,14075,42000000-0000-0000-0000-000000000620,40000000-0000-0000-0000-000000000014,San Marcos
21.683611,-103.814167,14076,42000000-0000-0000-0000-000000000621,40000000-0000-0000-0000-000000000014,San Martin de Bolanos
20.435,-103.928611,14077,42000000-0000-0000-0000-000000000622,40000000-0000-0000-0000-000000000014,San Martin Hidalgo
21.030556,-102.398056,14078,42000000-0000-0000-0000-000000000623,40000000-0000-0000-0000-000000000014,San Miguel el Alto
19.794444,-103.473056,14079,42000000-0000-0000-0000-000000000624,40000000-0000-0000-0000-000000000014,Gomez Farias
20.760833,-104.851667,14080,42000000-0000-0000-0000-000000000625,40000000-0000-0000-0000-000000000014,San Sebastian del Oeste
22.173333,-103.223056,14081,42000000-0000-0000-0000-000000000626,40000000-0000-0000-0000-000000000014,Santa Maria de los Angeles
19.883611,-103.597222,14082,42000000-0000-0000-0000-000000000627,40000000-0000-0000-0000-000000000014,Sayula
20.6525,-103.702778,14083,42000000-0000-0000-0000-000000000628,40000000-0000-0000-0000-000000000014,Tala
20.381389,-104.818056,14084,42000000-0000-0000-0000-000000000629,40000000-0000-0000-0000-000000000014,Talpa de Allende
19.676389,-103.25,14085,42000000-0000-0000-0000-000000000630,40000000-0000-0000-0000-000000000014,Tamazula de Gordiano
19.945556,-103.754167,14086,42000000-0000-0000-0000-000000000631,40000000-0000-0000-0000-000000000014,Tapalpa
19.469444,-103.306667,14087,42000000-0000-0000-0000-000000000632,40000000-0000-0000-0000-000000000014,Tecalitlan
20.203611,-104.045,14088,42000000-0000-0000-0000-000000000633,40000000-0000-0000-0000-000000000014,Tecolotlan
20.074167,-103.551667,14089,42000000-0000-0000-0000-000000000634,40000000-0000-0000-0000-000000000014,Techaluta de Montenegro
20.218611,-104.160278,14090,42000000-0000-0000-0000-000000000635,40000000-0000-0000-0000-000000000014,Tenamaxtlan
21.434444,-102.570278,14091,42000000-0000-0000-0000-000000000636,40000000-0000-0000-0000-000000000014,Teocaltiche
20.093333,-103.38,14092,42000000-0000-0000-0000-000000000637,40000000-0000-0000-0000-000000000014,Teocuitatlan de Corona
20.8175,-102.757222,14093,42000000-0000-0000-0000-000000000638,40000000-0000-0000-0000-000000000014,Tepatitlan de Morelos
20.879444,-103.835556,14094,42000000-0000-0000-0000-000000000639,40000000-0000-0000-0000-000000000014,Tequila
20.685278,-103.849167,14095,42000000-0000-0000-0000-000000000640,40000000-0000-0000-0000-000000000014,Teuchitlan
20.158611,-103.039167,14096,42000000-0000-0000-0000-000000000641,40000000-0000-0000-0000-000000000014,Tizapan el Alto
20.473611,-103.443056,14097,42000000-0000-0000-0000-000000000642,40000000-0000-0000-0000-000000000014,Tlajomulco de Zuniga
20.638611,-103.307222,14098,42000000-0000-0000-0000-000000000643,40000000-0000-0000-0000-000000000014,San Pedro Tlaquepaque
19.6,-103.914444,14099,42000000-0000-0000-0000-000000000644,40000000-0000-0000-0000-000000000014,Toliman
19.941389,-105.245278,14100,42000000-0000-0000-0000-000000000645,40000000-0000-0000-0000-000000000014,Tomatlan
20.623333,-103.245556,14101,42000000-0000-0000-0000-000000000646,40000000-0000-0000-0000-000000000014,Tonala
19.784167,-103.970833,14102,42000000-0000-0000-0000-000000000647,40000000-0000-0000-0000-000000000014,Tonaya
19.410833,-103.549444,14103,42000000-0000-0000-0000-000000000648,40000000-0000-0000-0000-000000000014,Tonila
21.928611,-103.443611,14104,42000000-0000-0000-0000-000000000649,40000000-0000-0000-0000-000000000014,Totatiche
20.543611,-102.789167,14105,42000000-0000-0000-0000-000000000650,40000000-0000-0000-0000-000000000014,Tototlan
19.697222,-103.983611,14106,42000000-0000-0000-0000-000000000651,40000000-0000-0000-0000-000000000014,Tuxcacuesco
20.155556,-103.183889,14107,42000000-0000-0000-0000-000000000652,40000000-0000-0000-0000-000000000014,Tuxcueca
19.554444,-103.372222,14108,42000000-0000-0000-0000-000000000653,40000000-0000-0000-0000-000000000014,Tuxpan
21.128056,-102.007222,14109,42000000-0000-0000-0000-000000000654,40000000-0000-0000-0000-000000000014,Union de San Antonio
19.954444,-104.264444,14110,42000000-0000-0000-0000-000000000655,40000000-0000-0000-0000-000000000014,Union de Tula
21.010556,-102.617778,14111,42000000-0000-0000-0000-000000000656,40000000-0000-0000-0000-000000000014,Valle de Guadalupe
19.933611,-102.940278,14112,42000000-0000-0000-0000-000000000657,40000000-0000-0000-0000-000000000014,Valle de Juarez
19.7475,-103.765278,14113,42000000-0000-0000-0000-000000000658,40000000-0000-0000-0000-000000000014,San Gabriel
20.416389,-103.661389,14114,42000000-0000-0000-0000-000000000659,40000000-0000-0000-0000-000000000014,Villa Corona
21.983056,-103.596667,14115,42000000-0000-0000-0000-000000000660,40000000-0000-0000-0000-000000000014,Villa Guerrero
21.674444,-102.585278,14116,42000000-0000-0000-0000-000000000661,40000000-0000-0000-0000-000000000014,Villa Hidalgo
21.148611,-102.685278,14117,42000000-0000-0000-0000-000000000662,40000000-0000-0000-0000-000000000014,Canadas de Obregon
21.1825,-102.887222,14118,42000000-0000-0000-0000-000000000663,40000000-0000-0000-0000-000000000014,Yahualica de Gonzalez Gallo
20.228611,-103.565278,14119,42000000-0000-0000-0000-000000000664,40000000-0000-0000-0000-000000000014,Zacoalco de Torres
20.720556,-103.388333,14120,42000000-0000-0000-0000-000000000665,40000000-0000-0000-0000-000000000014,Zapopan
19.625556,-103.4125,14121,42000000-0000-0000-0000-000000000666,40000000-0000-0000-0000-000000000014,Zapotiltic
19.5475,-103.809167,14122,42000000-0000-0000-0000-000000000667,40000000-0000-0000-0000-000000000014,Zapotitlan de Vadillo
20.466389,-102.926111,14123,42000000-0000-0000-0000-000000000668,40000000-0000-0000-0000-000000000014,Zapotlan del Rey
20.6225,-103.064167,14124,42000000-0000-0000-0000-000000000669,40000000-0000-0000-0000-000000000014,Zapotlanejo
20.743056,-102.536111,14125,42000000-0000-0000-0000-000000000670,40000000-0000-0000-0000-000000000014,San Ignacio Cerro Gordo
19.956229,-99.844032,15001,42000000-0000-0000-0000-000000000671,40000000-0000-0000-0000-000000000015,Acambay de Ruiz Castaneda
19.635509,-98.911906,15002,42000000-0000-0000-0000-000000000672,40000000-0000-0000-0000-000000000015,Acolman
20.099386,-99.827991,15003,42000000-0000-0000-0000-000000000673,40000000-0000-0000-0000-000000000015,Aculco
18.867233,-99.8938,15004,42000000-0000-0000-0000-000000000674,40000000-0000-0000-0000-000000000015,Almoloya de Alquisiras
19.369293,-99.758552,15005,42000000-0000-0000-0000-000000000675,40000000-0000-0000-0000-000000000015,Almoloya de Juarez
19.159386,-99.488842,15006,42000000-0000-0000-0000-000000000676,40000000-0000-0000-0000-000000000015,Almoloya del Rio
19.252377,-100.019982,15007,42000000-0000-0000-0000-000000000677,40000000-0000-0000-0000-000000000015,Amanalco
18.683491,-100.186048,15008,42000000-0000-0000-0000-000000000678,40000000-0000-0000-0000-000000000015,Amatepec
19.128685,-98.769811,15009,42000000-0000-0000-0000-000000000679,40000000-0000-0000-0000-000000000015,Amecameca
19.975325,-99.174163,15010,42000000-0000-0000-0000-000000000680,40000000-0000-0000-0000-000000000015,Apaxco
19.559339,-98.913348,15011,42000000-0000-0000-0000-000000000681,40000000-0000-0000-0000-000000000015,Atenco
19.176758,-99.487942,15012,42000000-0000-0000-0000-000000000682,40000000-0000-0000-0000-000000000015,Atizapan
19.543171,-99.235041,15013,42000000-0000-0000-0000-000000000683,40000000-0000-0000-0000-000000000015,Atizapan de Zaragoza
19.800029,-99.874254,15014,42000000-0000-0000-0000-000000000684,40000000-0000-0000-0000-000000000015,Atlacomulco
19.030861,-98.782666,15015,42000000-0000-0000-0000-000000000685,40000000-0000-0000-0000-000000000015,Atlautla
19.724458,-98.75833,15016,42000000-0000-0000-0000-000000000686,40000000-0000-0000-0000-000000000015,Axapusco
19.127221,-98.802506,15017,42000000-0000-0000-0000-000000000687,40000000-0000-0000-0000-000000000015,Ayapango
19.163225,-99.618665,15018,42000000-0000-0000-0000-000000000688,40000000-0000-0000-0000-000000000015,Calimaya
19.193123,-99.464408,15019,42000000-0000-0000-0000-000000000689,40000000-0000-0000-0000-000000000015,Capulhuac
19.629299,-99.104377,15020,42000000-0000-0000-0000-000000000690,40000000-0000-0000-0000-000000000015,Coacalco de Berriozabal
18.925711,-99.768519,15021,42000000-0000-0000-0000-000000000691,40000000-0000-0000-0000-000000000015,Coatepec Harinas
19.230856,-98.861952,15022,42000000-0000-0000-0000-000000000692,40000000-0000-0000-0000-000000000015,Cocotitlan
19.775507,-99.20798,15023,42000000-0000-0000-0000-000000000693,40000000-0000-0000-0000-000000000015,Coyotepec
19.665061,-99.17863,15024,42000000-0000-0000-0000-000000000694,40000000-0000-0000-0000-000000000015,Cuautitlan
19.261132,-98.895655,15025,42000000-0000-0000-0000-000000000695,40000000-0000-0000-0000-000000000015,Chalco
19.813465,-99.525995,15026,42000000-0000-0000-0000-000000000696,40000000-0000-0000-0000-000000000015,Chapa de Mota
19.201162,-99.561873,15027,42000000-0000-0000-0000-000000000697,40000000-0000-0000-0000-000000000015,Chapultepec
19.548652,-98.881349,15028,42000000-0000-0000-0000-000000000698,40000000-0000-0000-0000-000000000015,Chiautla
19.416765,-98.902012,15029,42000000-0000-0000-0000-000000000699,40000000-0000-0000-0000-000000000015,Chicoloapan
19.552722,-98.895307,15030,42000000-0000-0000-0000-000000000700,40000000-0000-0000-0000-000000000015,Chiconcuac
19.416908,-98.945299,15031,42000000-0000-0000-0000-000000000701,40000000-0000-0000-0000-000000000015,Chimalhuacan
19.308533,-100.144161,15032,42000000-0000-0000-0000-000000000702,40000000-0000-0000-0000-000000000015,Donato Guerra
19.599069,-99.049159,15033,42000000-0000-0000-0000-000000000703,40000000-0000-0000-0000-000000000015,Ecatepec de Morelos
18.958715,-98.752598,15034,42000000-0000-0000-0000-000000000704,40000000-0000-0000-0000-000000000015,Ecatzingo
19.833622,-99.204138,15035,42000000-0000-0000-0000-000000000705,40000000-0000-0000-0000-000000000015,Huehuetoca
19.907039,-99.07837,15036,42000000-0000-0000-0000-000000000706,40000000-0000-0000-0000-000000000015,Hueypoxtla
19.36018,-99.351692,15037,42000000-0000-0000-0000-000000000707,40000000-0000-0000-0000-000000000015,Huixquilucan
19.555591,-99.41738,15038,42000000-0000-0000-0000-000000000708,40000000-0000-0000-0000-000000000015,Isidro Fabela
19.313104,-98.884247,15039,42000000-0000-0000-0000-000000000709,40000000-0000-0000-0000-000000000015,Ixtapaluca
18.844606,-99.675823,15040,42000000-0000-0000-0000-000000000710,40000000-0000-0000-0000-000000000015,Ixtapan de la Sal
19.26226,-100.264216,15041,42000000-0000-0000-0000-000000000711,40000000-0000-0000-0000-000000000015,Ixtapan del Oro
19.569814,-99.769267,15042,42000000-0000-0000-0000-000000000712,40000000-0000-0000-0000-000000000015,Ixtlahuaca
19.184387,-99.413736,15043,42000000-0000-0000-0000-000000000713,40000000-0000-0000-0000-000000000015,Xalatlaco
19.752221,-99.094031,15044,42000000-0000-0000-0000-000000000714,40000000-0000-0000-0000-000000000015,Jaltenco
19.952834,-99.532829,15045,42000000-0000-0000-0000-000000000715,40000000-0000-0000-0000-000000000015,Jilotepec
19.538918,-99.397135,15046,42000000-0000-0000-0000-000000000716,40000000-0000-0000-0000-000000000015,Jilotzingo
19.557599,-99.6086,15047,42000000-0000-0000-0000-000000000717,40000000-0000-0000-0000-000000000015,Jiquipilco
19.711818,-99.785798,15048,42000000-0000-0000-0000-000000000718,40000000-0000-0000-0000-000000000015,Jocotitlan
19.049228,-99.531818,15049,42000000-0000-0000-0000-000000000719,40000000-0000-0000-0000-000000000015,Joquicingo
19.101912,-98.880916,15050,42000000-0000-0000-0000-000000000720,40000000-0000-0000-0000-000000000015,Juchitepec
19.285373,-99.511817,15051,42000000-0000-0000-0000-000000000721,40000000-0000-0000-0000-000000000015,Lerma
18.952342,-99.497565,15052,42000000-0000-0000-0000-000000000722,40000000-0000-0000-0000-000000000015,Malinalco
19.710414,-99.143458,15053,42000000-0000-0000-0000-000000000723,40000000-0000-0000-0000-000000000015,Melchor Ocampo
19.25242,-99.604492,15054,42000000-0000-0000-0000-000000000724,40000000-0000-0000-0000-000000000015,Metepec
19.211109,-99.586854,15055,42000000-0000-0000-0000-000000000725,40000000-0000-0000-0000-000000000015,Mexicaltzingo
19.786978,-99.66777,15056,42000000-0000-0000-0000-000000000726,40000000-0000-0000-0000-000000000015,Morelos
19.478803,-99.233218,15057,42000000-0000-0000-0000-000000000727,40000000-0000-0000-0000-000000000015,Naucalpan de Juarez
19.408763,-99.0182,15058,42000000-0000-0000-0000-000000000728,40000000-0000-0000-0000-000000000015,Nezahualcoyotl
19.739866,-99.080337,15059,42000000-0000-0000-0000-000000000729,40000000-0000-0000-0000-000000000015,Nextlalpan
19.625715,-99.315898,15060,42000000-0000-0000-0000-000000000730,40000000-0000-0000-0000-000000000015,Nicolas Romero
