scope,estado,disease_name,case_count,confirmation_status,status
STATE,Sonora,Genital herpes,44,CONFIRMED,ACTIVE
STATE,Sonora,Gonorrhea,38,CONFIRMED,ACTIVE
STATE,Sonora,HIV/AIDS,93,CONFIRMED,ACTIVE
STATE,Sonora,HPV,29,CONFIRMED,ACTIVE
STATE,Sonora,Healthcare-associated infection,1153,CONFIRMED,ACTIVE
STATE,Sonora,Hepatitis A,66,CONFIRMED,ACTIVE
STATE,Sonora,Hepatitis B,7,CONFIRMED,ACTIVE
STATE,Sonora,Hepatitis C,77,CONFIRMED,ACTIVE
STATE,Sonora,Infectious gastroenteritis,50748,CONFIRMED,ACTIVE
STATE,Sonora,Influenza,85,CONFIRMED,ACTIVE
STATE,Sonora,Leptospirosis,2,CONFIRMED,ACTIVE
STATE,Sonora,Lymphogranuloma venereum,3,CONFIRMED,ACTIVE
STATE,Sonora,Meningitis,10,CONFIRMED,ACTIVE
STATE,Sonora,Mpox,1,CONFIRMED,ACTIVE
STATE,Sonora,Mumps,83,CONFIRMED,ACTIVE
STATE,Sonora,Other viral hepatitis,40,CONFIRMED,ACTIVE
STATE,Sonora,Parasitic disease,700,CONFIRMED,ACTIVE
STATE,Sonora,Paratyphoid fever,10,CONFIRMED,ACTIVE
STATE,Sonora,Pinto disease,1,CONFIRMED,ACTIVE
STATE,Sonora,Pinworm infection,99,CONFIRMED,ACTIVE
STATE,Sonora,Pneumonia,2585,CONFIRMED,ACTIVE
STATE,Sonora,Rocky Mountain spotted fever,41,CONFIRMED,ACTIVE
STATE,Sonora,Scabies,359,CONFIRMED,ACTIVE
STATE,Sonora,Scarlet fever,20,CONFIRMED,ACTIVE
STATE,Sonora,Strep throat,3632,CONFIRMED,ACTIVE
STATE,Sonora,Syphilis,190,CONFIRMED,ACTIVE
STATE,Sonora,Taeniasis,2,CONFIRMED,ACTIVE
STATE,Sonora,Trichomonas infection,62,CONFIRMED,ACTIVE
STATE,Sonora,Tuberculosis,387,CONFIRMED,ACTIVE
STATE,Sonora,Typhoid fever,12,CONFIRMED,ACTIVE
STATE,Sonora,Urethritis,23026,CONFIRMED,ACTIVE
STATE,Sonora,Vaginal yeast infection,494,CONFIRMED,ACTIVE
STATE,Sonora,Vaginitis,461,CONFIRMED,ACTIVE
STATE,Sonora,Viral exanthem,666,CONFIRMED,ACTIVE
STATE,Sonora,Whooping cough,33,CONFIRMED,ACTIVE
STATE,Tabasco,Acute otitis media,5033,CONFIRMED,ACTIVE
STATE,Tabasco,Brucellosis,1,CONFIRMED,ACTIVE
STATE,Tabasco,COVID-19,1,CONFIRMED,ACTIVE
STATE,Tabasco,Chagas disease,5,CONFIRMED,ACTIVE
STATE,Tabasco,Chancroid,4,CONFIRMED,ACTIVE
STATE,Tabasco,Chickenpox,633,CONFIRMED,ACTIVE
STATE,Tabasco,Common cold,143936,CONFIRMED,ACTIVE
STATE,Tabasco,Conjunctivitis,5032,CONFIRMED,ACTIVE
STATE,Tabasco,Dengue Severe,7,CONFIRMED,ACTIVE
STATE,Tabasco,Dengue fever,305,CONFIRMED,ACTIVE
STATE,Tabasco,Erysipelas,192,CONFIRMED,ACTIVE
STATE,Tabasco,Genital herpes,38,CONFIRMED,ACTIVE
STATE,Tabasco,Gonorrhea,56,CONFIRMED,ACTIVE
STATE,Tabasco,HIV/AIDS,100,CONFIRMED,ACTIVE
STATE,Tabasco,HPV,14,CONFIRMED,ACTIVE
STATE,Tabasco,Healthcare-associated infection,302,CONFIRMED,ACTIVE
STATE,Tabasco,Hepatitis A,13,CONFIRMED,ACTIVE
STATE,Tabasco,Hepatitis B,3,CONFIRMED,ACTIVE
STATE,Tabasco,Hepatitis C,22,CONFIRMED,ACTIVE
STATE,Tabasco,Infectious gastroenteritis,69817,CONFIRMED,ACTIVE
STATE,Tabasco,Influenza,80,CONFIRMED,ACTIVE
STATE,Tabasco,Leishmaniasis,22,CONFIRMED,ACTIVE
STATE,Tabasco,Leptospirosis,8,CONFIRMED,ACTIVE
STATE,Tabasco,Meningitis,14,CONFIRMED,ACTIVE
STATE,Tabasco,Mumps,93,CONFIRMED,ACTIVE
STATE,Tabasco,Myiasis,2,CONFIRMED,ACTIVE
STATE,Tabasco,Other viral hepatitis,2,CONFIRMED,ACTIVE
STATE,Tabasco,Parasitic disease,4108,CONFIRMED,ACTIVE
STATE,Tabasco,Paratyphoid fever,63,CONFIRMED,ACTIVE
STATE,Tabasco,Pinworm infection,87,CONFIRMED,ACTIVE
STATE,Tabasco,Pneumonia,927,CONFIRMED,ACTIVE
STATE,Tabasco,Scabies,547,CONFIRMED,ACTIVE
STATE,Tabasco,Scarlet fever,1,CONFIRMED,ACTIVE
STATE,Tabasco,Strep throat,2384,CONFIRMED,ACTIVE
STATE,Tabasco,Syphilis,47,CONFIRMED,ACTIVE
STATE,Tabasco,Trichomonas infection,1106,CONFIRMED,ACTIVE
STATE,Tabasco,Tuberculosis,274,CONFIRMED,ACTIVE
STATE,Tabasco,Typhoid fever,96,CONFIRMED,ACTIVE
STATE,Tabasco,Urethritis,36348,CONFIRMED,ACTIVE
STATE,Tabasco,Vaginal yeast infection,94,CONFIRMED,ACTIVE
STATE,Tabasco,Vaginitis,116,CONFIRMED,ACTIVE
STATE,Tabasco,Viral exanthem,464,CONFIRMED,ACTIVE
STATE,Tabasco,Whooping cough,2,CONFIRMED,ACTIVE
STATE,Tamaulipas,Acute otitis media,15516,CONFIRMED,ACTIVE
STATE,Tamaulipas,Brucellosis,10,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chagas disease,14,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chancroid,6,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chickenpox,976,CONFIRMED,ACTIVE
STATE,Tamaulipas,Common cold,202185,CONFIRMED,ACTIVE
STATE,Tamaulipas,Conjunctivitis,10687,CONFIRMED,ACTIVE
STATE,Tamaulipas,Conjunctivitis due to virus,10,CONFIRMED,ACTIVE
STATE,Tamaulipas,Cysticercosis,6,CONFIRMED,ACTIVE
STATE,Tamaulipas,Dengue Severe,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Dengue fever,25,CONFIRMED,ACTIVE
STATE,Tamaulipas,Erysipelas,228,CONFIRMED,ACTIVE
STATE,Tamaulipas,Genital herpes,126,CONFIRMED,ACTIVE
STATE,Tamaulipas,Gonorrhea,111,CONFIRMED,ACTIVE
STATE,Tamaulipas,HIV/AIDS,42,CONFIRMED,ACTIVE
STATE,Tamaulipas,HPV,172,CONFIRMED,ACTIVE
STATE,Tamaulipas,Healthcare-associated infection,1173,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis A,17,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis B,13,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis C,44,CONFIRMED,ACTIVE
STATE,Tamaulipas,Infectious gastroenteritis,104222,CONFIRMED,ACTIVE
STATE,Tamaulipas,Influenza,54,CONFIRMED,ACTIVE
STATE,Tamaulipas,Leprosy,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Lymphogranuloma venereum,4,CONFIRMED,ACTIVE
STATE,Tamaulipas,Meningitis,17,CONFIRMED,ACTIVE
STATE,Tamaulipas,Mumps,122,CONFIRMED,ACTIVE
STATE,Tamaulipas,Myiasis,3,CONFIRMED,ACTIVE
STATE,Tamaulipas,Other viral hepatitis,13,CONFIRMED,ACTIVE
STATE,Tamaulipas,Parasitic disease,788,CONFIRMED,ACTIVE
STATE,Tamaulipas,Paratyphoid fever,48,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pinto disease,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pinworm infection,142,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pneumonia,2139,CONFIRMED,ACTIVE
STATE,Tamaulipas,Rocky Mountain spotted fever,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Scabies,542,CONFIRMED,ACTIVE
STATE,Tamaulipas,Scarlet fever,5,CONFIRMED,ACTIVE
STATE,Tamaulipas,Strep throat,12694,CONFIRMED,ACTIVE
STATE,Tamaulipas,Syphilis,517,CONFIRMED,ACTIVE
STATE,Tamaulipas,Taeniasis,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Tetanus,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Toxoplasmosis,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Trichomonas infection,185,CONFIRMED,ACTIVE
STATE,Tamaulipas,Tuberculosis,474,CONFIRMED,ACTIVE
STATE,Tamaulipas,Typhoid fever,235,CONFIRMED,ACTIVE
STATE,Tamaulipas,Urethritis,39876,CONFIRMED,ACTIVE
STATE,Tamaulipas,Vaginal yeast infection,1952,CONFIRMED,ACTIVE
STATE,Tamaulipas,Vaginitis,112,CONFIRMED,ACTIVE
STATE,Tamaulipas,Viral exanthem,105,CONFIRMED,ACTIVE
STATE,Tamaulipas,Whooping cough,9,CONFIRMED,ACTIVE
STATE,Tlaxcala,Acute otitis media,2958,CONFIRMED,ACTIVE
STATE,Tlaxcala,Brucellosis,2,CONFIRMED,ACTIVE
STATE,Tlaxcala,COVID-19,6,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chagas disease,2,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chancroid,4,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chickenpox,96,CONFIRMED,ACTIVE
STATE,Tlaxcala,Common cold,114030,CONFIRMED,ACTIVE
STATE,Tlaxcala,Conjunctivitis,3982,CONFIRMED,ACTIVE
STATE,Tlaxcala,Conjunctivitis due to virus,3,CONFIRMED,ACTIVE
STATE,Tlaxcala,Erysipelas,12,CONFIRMED,ACTIVE
STATE,Tlaxcala,Genital herpes,21,CONFIRMED,ACTIVE
STATE,Tlaxcala,Gonorrhea,13,CONFIRMED,ACTIVE
STATE,Tlaxcala,HIV/AIDS,33,CONFIRMED,ACTIVE
STATE,Tlaxcala,HPV,73,CONFIRMED,ACTIVE
STATE,Tlaxcala,Healthcare-associated infection,364,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis A,7,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis B,1,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis C,4,CONFIRMED,ACTIVE
STATE,Tlaxcala,Infectious gastroenteritis,40025,CONFIRMED,ACTIVE
STATE,Tlaxcala,Influenza,126,CONFIRMED,ACTIVE
STATE,Tlaxcala,Meningitis,18,CONFIRMED,ACTIVE
STATE,Tlaxcala,Mumps,26,CONFIRMED,ACTIVE
STATE,Tlaxcala,Other viral hepatitis,6,CONFIRMED,ACTIVE
STATE,Tlaxcala,Parasitic disease,123,CONFIRMED,ACTIVE
STATE,Tlaxcala,Paratyphoid fever,5,CONFIRMED,ACTIVE
STATE,Tlaxcala,Pinworm infection,75,CONFIRMED,ACTIVE
STATE,Tlaxcala,Pneumonia,610,CONFIRMED,ACTIVE
STATE,Tlaxcala,Scabies,21,CONFIRMED,ACTIVE
STATE,Tlaxcala,Scarlet fever,10,CONFIRMED,ACTIVE
STATE,Tlaxcala,Strep throat,1402,CONFIRMED,ACTIVE
STATE,Tlaxcala,Syphilis,27,CONFIRMED,ACTIVE
STATE,Tlaxcala,Trichomonas infection,73,CONFIRMED,ACTIVE
STATE,Tlaxcala,Tuberculosis,19,CONFIRMED,ACTIVE
STATE,Tlaxcala,Typhoid fever,57,CONFIRMED,ACTIVE
STATE,Tlaxcala,Urethritis,11600,CONFIRMED,ACTIVE
STATE,Tlaxcala,Vaginal yeast infection,389,CONFIRMED,ACTIVE
STATE,Tlaxcala,Vaginitis,77,CONFIRMED,ACTIVE
STATE,Tlaxcala,Viral exanthem,165,CONFIRMED,ACTIVE
STATE,Tlaxcala,Whooping cough,2,CONFIRMED,ACTIVE
STATE,Veracruz,Acute otitis media,7477,CONFIRMED,ACTIVE
STATE,Veracruz,Brucellosis,18,CONFIRMED,ACTIVE
STATE,Veracruz,COVID-19,4,CONFIRMED,ACTIVE
STATE,Veracruz,Chagas disease,29,CONFIRMED,ACTIVE
STATE,Veracruz,Chancroid,2,CONFIRMED,ACTIVE
STATE,Veracruz,Chickenpox,1133,CONFIRMED,ACTIVE
STATE,Veracruz,Common cold,269384,CONFIRMED,ACTIVE
STATE,Veracruz,Conjunctivitis,12791,CONFIRMED,ACTIVE
STATE,Veracruz,Conjunctivitis due to virus,1,CONFIRMED,ACTIVE
STATE,Veracruz,Cysticercosis,9,CONFIRMED,ACTIVE
STATE,Veracruz,Dengue Severe,4,CONFIRMED,ACTIVE
STATE,Veracruz,Dengue fever,245,CONFIRMED,ACTIVE
STATE,Veracruz,Erysipelas,513,CONFIRMED,ACTIVE
STATE,Veracruz,Genital herpes,85,CONFIRMED,ACTIVE
STATE,Veracruz,Gonorrhea,74,CONFIRMED,ACTIVE
STATE,Veracruz,HIV/AIDS,374,CONFIRMED,ACTIVE
STATE,Veracruz,HPV,81,CONFIRMED,ACTIVE
STATE,Veracruz,Healthcare-associated infection,1712,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis A,57,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis B,13,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis C,34,CONFIRMED,ACTIVE
STATE,Veracruz,Infectious gastroenteritis,118245,CONFIRMED,ACTIVE
STATE,Veracruz,Influenza,159,CONFIRMED,ACTIVE
STATE,Veracruz,Leishmaniasis,2,CONFIRMED,ACTIVE
STATE,Veracruz,Leptospirosis,12,CONFIRMED,ACTIVE
STATE,Veracruz,Lymphogranuloma venereum,1,CONFIRMED,ACTIVE
STATE,Veracruz,Meningitis,6,CONFIRMED,ACTIVE
STATE,Veracruz,Mumps,72,CONFIRMED,ACTIVE
STATE,Veracruz,Myiasis,30,CONFIRMED,ACTIVE
STATE,Veracruz,Other viral hepatitis,14,CONFIRMED,ACTIVE
STATE,Veracruz,Parasitic disease,4289,CONFIRMED,ACTIVE
STATE,Veracruz,Paratyphoid fever,85,CONFIRMED,ACTIVE
STATE,Veracruz,Pinto disease,3,CONFIRMED,ACTIVE
STATE,Veracruz,Pinworm infection,218,CONFIRMED,ACTIVE
STATE,Veracruz,Pneumonia,2102,CONFIRMED,ACTIVE
STATE,Veracruz,Rocky Mountain spotted fever,1,CONFIRMED,ACTIVE
STATE,Veracruz,Scabies,747,CONFIRMED,ACTIVE
STATE,Veracruz,Scarlet fever,5,CONFIRMED,ACTIVE
STATE,Veracruz,Strep throat,6886,CONFIRMED,ACTIVE
STATE,Veracruz,Syphilis,182,CONFIRMED,ACTIVE
STATE,Veracruz,Tetanus,1,CONFIRMED,ACTIVE
STATE,Veracruz,Toxoplasmosis,1,CONFIRMED,ACTIVE
STATE,Veracruz,Trichomonas infection,404,CONFIRMED,ACTIVE
STATE,Veracruz,Tuberculosis,712,CONFIRMED,ACTIVE
STATE,Veracruz,Typhoid fever,237,CONFIRMED,ACTIVE
STATE,Veracruz,Urethritis,59060,CONFIRMED,ACTIVE
STATE,Veracruz,Vaginal yeast infection,3510,CONFIRMED,ACTIVE
STATE,Veracruz,Vaginitis,950,CONFIRMED,ACTIVE
STATE,Veracruz,Viral exanthem,475,CONFIRMED,ACTIVE
STATE,Veracruz,Whooping cough,18,CONFIRMED,ACTIVE
STATE,Yucatán,Acute otitis media,1399,CONFIRMED,ACTIVE
STATE,Yucatán,Brucellosis,5,CONFIRMED,ACTIVE
STATE,Yucatán,Chagas disease,10,CONFIRMED,ACTIVE
STATE,Yucatán,Chancroid,2,CONFIRMED,ACTIVE
STATE,Yucatán,Chickenpox,627,CONFIRMED,ACTIVE
STATE,Yucatán,Common cold,86261,CONFIRMED,ACTIVE
STATE,Yucatán,Conjunctivitis,3952,CONFIRMED,ACTIVE
STATE,Yucatán,Conjunctivitis due to virus,2,CONFIRMED,ACTIVE
STATE,Yucatán,Dengue fever,9,CONFIRMED,ACTIVE
STATE,Yucatán,Erysipelas,73,CONFIRMED,ACTIVE
STATE,Yucatán,Genital herpes,19,CONFIRMED,ACTIVE
STATE,Yucatán,Gonorrhea,30,CONFIRMED,ACTIVE
STATE,Yucatán,HIV/AIDS,192,CONFIRMED,ACTIVE
STATE,Yucatán,HPV,19,CONFIRMED,ACTIVE
STATE,Yucatán,Healthcare-associated infection,709,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis A,29,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis B,19,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis C,34,CONFIRMED,ACTIVE
STATE,Yucatán,Infectious gastroenteritis,45670,CONFIRMED,ACTIVE
STATE,Yucatán,Influenza,69,CONFIRMED,ACTIVE
STATE,Yucatán,Leishmaniasis,7,CONFIRMED,ACTIVE
STATE,Yucatán,Leptospirosis,4,CONFIRMED,ACTIVE
STATE,Yucatán,Meningitis,1,CONFIRMED,ACTIVE
STATE,Yucatán,Mpox,6,CONFIRMED,ACTIVE
STATE,Yucatán,Mumps,49,CONFIRMED,ACTIVE
STATE,Yucatán,Myiasis,14,CONFIRMED,ACTIVE
STATE,Yucatán,Other viral hepatitis,3,CONFIRMED,ACTIVE
STATE,Yucatán,Parasitic disease,1354,CONFIRMED,ACTIVE
STATE,Yucatán,Paratyphoid fever,7,CONFIRMED,ACTIVE
STATE,Yucatán,Pinworm infection,271,CONFIRMED,ACTIVE
STATE,Yucatán,Pneumonia,709,CONFIRMED,ACTIVE
STATE,Yucatán,Scabies,329,CONFIRMED,ACTIVE
STATE,Yucatán,Scarlet fever,1,CONFIRMED,ACTIVE
STATE,Yucatán,Strep throat,131,CONFIRMED,ACTIVE
STATE,Yucatán,Syphilis,227,CONFIRMED,ACTIVE
STATE,Yucatán,Taeniasis,9,CONFIRMED,ACTIVE
STATE,Yucatán,Toxoplasmosis,2,CONFIRMED,ACTIVE
STATE,Yucatán,Trichomonas infection,21,CONFIRMED,ACTIVE
STATE,Yucatán,Tuberculosis,107,CONFIRMED,ACTIVE
STATE,Yucatán,Typhoid fever,5,CONFIRMED,ACTIVE
STATE,Yucatán,Urethritis,17516,CONFIRMED,ACTIVE
STATE,Yucatán,Vaginal yeast infection,468,CONFIRMED,ACTIVE
STATE,Yucatán,Vaginitis,699,CONFIRMED,ACTIVE
STATE,Yucatán,Viral exanthem,198,CONFIRMED,ACTIVE
STATE,Yucatán,Whooping cough,7,CONFIRMED,ACTIVE
STATE,Zacatecas,Acute otitis media,9366,CONFIRMED,ACTIVE
STATE,Zacatecas,Brucellosis,8,CONFIRMED,ACTIVE
STATE,Zacatecas,COVID-19,25,CONFIRMED,ACTIVE
STATE,Zacatecas,Chagas disease,2,CONFIRMED,ACTIVE
STATE,Zacatecas,Chancroid,5,CONFIRMED,ACTIVE
STATE,Zacatecas,Chickenpox,224,CONFIRMED,ACTIVE
STATE,Zacatecas,Common cold,196155,CONFIRMED,ACTIVE
STATE,Zacatecas,Conjunctivitis,5648,CONFIRMED,ACTIVE
STATE,Zacatecas,Genital herpes,26,CONFIRMED,ACTIVE
STATE,Zacatecas,Gonorrhea,48,CONFIRMED,ACTIVE
STATE,Zacatecas,HIV/AIDS,28,CONFIRMED,ACTIVE
STATE,Zacatecas,HPV,10,CONFIRMED,ACTIVE
STATE,Zacatecas,Healthcare-associated infection,477,CONFIRMED,ACTIVE
STATE,Zacatecas,Hepatitis A,6,CONFIRMED,ACTIVE
STATE,Zacatecas,Hepatitis C,6,CONFIRMED,ACTIVE
STATE,Zacatecas,Infectious gastroenteritis,46232,CONFIRMED,ACTIVE
STATE,Zacatecas,Influenza,324,CONFIRMED,ACTIVE
STATE,Zacatecas,Lymphogranuloma venereum,4,CONFIRMED,ACTIVE
STATE,Zacatecas,Meningitis,10,CONFIRMED,ACTIVE
STATE,Zacatecas,Mumps,27,CONFIRMED,ACTIVE
STATE,Zacatecas,Parasitic disease,82,CONFIRMED,ACTIVE
STATE,Zacatecas,Paratyphoid fever,26,CONFIRMED,ACTIVE
STATE,Zacatecas,Pinworm infection,13,CONFIRMED,ACTIVE
STATE,Zacatecas,Pneumonia,1612,CONFIRMED,ACTIVE
STATE,Zacatecas,Scabies,24,CONFIRMED,ACTIVE
STATE,Zacatecas,Scarlet fever,6,CONFIRMED,ACTIVE
STATE,Zacatecas,Strep throat,1677,CONFIRMED,ACTIVE
STATE,Zacatecas,Syphilis,32,CONFIRMED,ACTIVE
STATE,Zacatecas,Taeniasis,2,CONFIRMED,ACTIVE
STATE,Zacatecas,Trichomonas infection,81,CONFIRMED,ACTIVE
STATE,Zacatecas,Tuberculosis,49,CONFIRMED,ACTIVE
STATE,Zacatecas,Typhoid fever,286,CONFIRMED,ACTIVE
STATE,Zacatecas,Urethritis,172,CONFIRMED,ACTIVE
STATE,Zacatecas,Vaginal yeast infection,724,CONFIRMED,ACTIVE
STATE,Zacatecas,Vaginitis,148,CONFIRMED,ACTIVE
STATE,Zacatecas,Viral exanthem,117,CONFIRMED,ACTIVE
STATE,Zacatecas,Whooping cough,19,CONFIRMED,ACTIVE
